time,mrid,battery,phases,p_a,p_b,p_c,soc
1672595400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0027390210000000003,0.0027390210000000003,0.0027390210000000003,19.999915494840934
1672595400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,-0.0,0.0,20.83080827907007
1672595400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.000300627,0.000300627,0.000300627,19.9999826140822
1672595400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.0053456929999999995,0.0053456929999999995,0.0053456929999999995,19.999752560959124
1672595400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.004622894,0.004622894,0.004622894,19.99978601718384
1672596000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.000845052,0.000845052,0.000845052,19.99997103871893
1672596000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,-0.0,0.0,20.83080827907007
1672596000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,9.2725e-05,9.2725e-05,9.2725e-05,19.999994041618223
1672596000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.001649594,0.001649594,0.001649594,19.999915198035474
1672596000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.001426552,0.001426552,0.001426552,19.999926664097412
1672596600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.00028961300000000003,0.00028961300000000003,0.00028961300000000003,19.999990886482585
1672596600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,-0.0,0.0,20.83080827907007
1672596600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,3.1778e-05,3.1778e-05,3.1778e-05,19.999998125023367
1672596600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.000565346,0.000565346,0.000565346,19.999973314525
1672596600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.000488906,0.000488906,0.000488906,19.999976922663258
1672597200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,9.113499999999999e-05,9.113499999999999e-05,9.113499999999999e-05,19.99999941197944
1672597200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,-0.0,0.0,20.83080827907007
1672597200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,1e-05,1e-05,1e-05,19.999999879024514
1672597200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.000177903,0.000177903,0.000177903,19.999998278182236
1672597200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.000153849,0.000153849,0.000153849,19.999998510988288
1672597800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,5.88e-06,5.88e-06,5.88e-06,19.99999998814786
1672597800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.83080827907007
1672597800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,6.45e-07,6.45e-07,6.45e-07,19.99999999756211
1672597800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,1.1479e-05,1.1479e-05,1.1479e-05,19.999999965286936
1672597800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,9.927e-06,9.927e-06,9.927e-06,19.999999969980227
1672598400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,1.1900000000000001e-07,1.1900000000000001e-07,1.1900000000000001e-07,19.999999998972665
1672598400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-6.646466233,-6.646466233,-6.646466233,20.266201426274762
1672598400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,1.2999999999999999e-08,1.2999999999999999e-08,1.2999999999999999e-08,19.999999999788812
1672598400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,2.3100000000000002e-07,2.3100000000000002e-07,2.3100000000000002e-07,19.999999996988898
1672598400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,2.0000000000000002e-07,2.0000000000000002e-07,2.0000000000000002e-07,19.99999999739596
1672599000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,1e-08,1e-08,1e-08,19.99999999969907
1672599000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-2.12961141,-2.12961141,-2.12961141,20.08082592416524
1672599000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,9.999999999999999e-10,9.999999999999999e-10,9.999999999999999e-10,19.999999999938154
1672599000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,2e-08,2e-08,2e-08,19.999999999117833
1672599000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,1.7e-08,1.7e-08,1.7e-08,19.99999999923708
1672599600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,3e-09,3e-09,3e-09,19.999999999920632
1672599600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.646607393,-0.646607393,-0.646607393,20.018570378749097
1672599600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999983682
1672599600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,6e-09,6e-09,6e-09,19.999999999767347
1672599600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,5e-09,5e-09,5e-09,19.99999999979881
1672600200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,9.999999999999999e-10,9.999999999999999e-10,9.999999999999999e-10,19.99999999998615
1672600200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.14856302999999998,-0.14856302999999998,-0.14856302999999998,20.00175604944994
1672600200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999997147
1672600200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,1.9999999999999997e-09,1.9999999999999997e-09,1.9999999999999997e-09,19.99999999995937
1672600200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,9.999999999999999e-10,9.999999999999999e-10,9.999999999999999e-10,19.99999999996489
1672600800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999998195
1672600800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.014048396000000001,-0.014048396000000001,-0.014048396000000001,19.99973133102469
1672600800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999634
1672600800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.0,0.0,0.0,19.999999999994717
1672600800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999995442
1672601400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999662
1672601400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0021493519999999998,0.0021493519999999998,0.0021493519999999998,19.999853243653696
1672601400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999947
1672601400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.0,0.0,0.0,19.999999999999037
1672601400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999172
1672602000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.99999999999996
1672602000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.001174051,0.001174051,0.001174051,19.999955106753916
1672602000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.99999999999999
1672602000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.0,0.0,0.0,19.999999999999904
1672602000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999897
1672602600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,20.000000000000004
1672602600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.000359146,0.000359146,0.000359146,19.999990467050598
1672602600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672602600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,0.0,0.0,0.0,20.00000000000001
1672602600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,20.000000000000025
1672603200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672603200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,7.6264e-05,7.6264e-05,7.6264e-05,19.99999685500244
1672603200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672603200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672603200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,19.999999999999996
1672603800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672603800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,2.516e-05,2.516e-05,2.516e-05,19.999999065337562
1672603800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672603800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672603800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672604400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672604400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,7.477e-06,7.477e-06,7.477e-06,19.99999970399703
1672604400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672604400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672604400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672605000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672605000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,2.368e-06,2.368e-06,2.368e-06,19.999999935144295
1672605000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672605000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672605000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672605600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672605600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,5.19e-07,5.19e-07,5.19e-07,19.99999999007141
1672605600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672605600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672605600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672606200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672606200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,7.899999999999999e-08,7.899999999999999e-08,7.899999999999999e-08,19.999999998012605
1672606200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672606200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672606200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672606800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672606800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,1.5999999999999998e-08,1.5999999999999998e-08,1.5999999999999998e-08,19.999999999338815
1672606800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672606800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672606800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672607400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672607400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,5e-09,5e-09,5e-09,19.99999999977433
1672607400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672607400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672607400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672608000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672608000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,1.9999999999999997e-09,1.9999999999999997e-09,1.9999999999999997e-09,19.999999999930456
1672608000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672608000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672608000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672608600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672608600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,9.999999999999999e-10,9.999999999999999e-10,9.999999999999999e-10,19.999999999980403
1672608600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672608600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672608600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672609200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672609200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999994387
1672609200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672609200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672609200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672609800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672609800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999998522
1672609800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672609800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672609800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672610400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672610400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999762
1672610400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672610400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672610400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672611000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672611000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999943
1672611000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672611000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672611000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672611600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672611600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.99999999999998
1672611600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672611600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672611600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672612200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672612200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,20.000000000000007
1672612200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672612200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672612200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672612800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672612800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672612800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672612800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672612800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672613400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672613400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672613400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672613400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672613400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672614000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672614000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672614000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672614000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672614000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672614600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672614600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672614600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672614600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672614600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672615200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672615200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672615200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672615200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672615200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672615800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672615800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672615800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672615800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672615800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672616400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672616400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672616400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672616400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672616400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
1672617000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,-0.0,-0.0,-0.0,20.000000000000004
1672617000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,-0.0,-0.0,-0.0,20.000000000000007
1672617000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999993
1672617000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672617000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,0.0,0.0,0.0,19.999999999999996
